Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Maaradji Runs,with_noise_20,log_100_1687182078,100,2,[],[1133],,,00:00:01,1.2939353873953223,0.0005455039575865
Maaradji Runs,with_noise_10,log_100_1687182078,200,2,[],[1133],,,00:00:00,0.8653776030987501,0.0003648303554379
Maaradji Runs,with_noise_10,log_100_1687182078,300,2,[],[1133],,,00:00:01,1.016587463207543,0.000428578188536
Maaradji Runs,with_noise_10,log_100_1687182078,50,2,[],[1133],,,00:00:00,0.8388837575912476,0.0003536609433352
Maaradji Runs,with_noise_20,log_10_1687181929,100,2,[],"[1446, 1821]",,,00:00:31,31.668682113289837,0.0122889724925455
Maaradji Runs,with_noise_20,log_10_1687181929,150,2,[],"[1446, 1821]",,,00:00:31,31.89220395311713,0.0123757097218149
Maaradji Runs,without_noise,log_10_1687181929,200,2,[],"[1446, 1821]",,,00:05:51,351.690118056722,0.1364726884193721
Maaradji Runs,with_noise_20,log_10_1687181929,250,2,[],"[1446, 1821]",,,00:00:31,31.00844882801175,0.0120327702087744
Maaradji Runs,with_noise_20,log_10_1687181929,300,2,[],"[1446, 1821]",,,00:00:29,29.872927649877965,0.0115921333526883
Maaradji Runs,without_noise,log_11_1687181931,100,2,[982],[1012],1.0,30.0,00:00:00,0.197501603513956,0.0001165201200672
Maaradji Runs,without_noise,log_11_1687181931,150,2,[966],[1012],1.0,46.0,00:00:00,0.3395175747573375,0.0002003053538391
Maaradji Runs,without_noise,log_11_1687181931,200,2,[948],[1012],1.0,64.0,00:00:00,0.3627117602154612,0.0002139892390651
Maaradji Runs,with_noise_20,log_11_1687181931,250,2,[],[1012],,,00:00:01,1.0798281449824572,0.000637066752202
Maaradji Runs,without_noise,log_11_1687181931,50,2,[998],[1012],1.0,14.0,00:00:00,0.1863614488393068,0.0001099477574273
Maaradji Runs,with_noise_10,log_12_1687181931,100,2,[],"[969, 1263]",,,00:00:00,0.4325260883197188,0.0002436766694758
Maaradji Runs,with_noise_10,log_12_1687181931,150,2,[],"[969, 1263]",,,00:00:00,0.28111139126122,0.000158372614795
Maaradji Runs,with_noise_10,log_12_1687181931,250,2,[],"[969, 1263]",,,00:00:00,0.4611523440107703,0.0002598041374708
Maaradji Runs,with_noise_10,log_13_1687181932,100,2,[],"[627, 835, 1407, 2856, 3239]",,,00:00:01,1.70624606218189,0.0003842896536445
Maaradji Runs,without_noise,log_13_1687181932,150,2,"[612, 1360, 2846]","[627, 835, 1407, 2856, 3239]",0.7499999999999999,24.0,00:00:01,1.1088096303865314,0.0002497318987357
Maaradji Runs,with_noise_10,log_13_1687181932,200,2,[],"[627, 835, 1407, 2856, 3239]",,,00:00:02,2.010304776020348,0.0004527713459505
Maaradji Runs,with_noise_20,log_13_1687181932,250,2,[],"[627, 835, 1407, 2856, 3239]",,,00:00:01,1.506028718315065,0.0003391956572781
Maaradji Runs,without_noise,log_13_1687181932,300,2,"[562, 1314, 2796]","[627, 835, 1407, 2856, 3239]",0.7499999999999999,72.66666666666667,00:00:01,1.5003157015889883,0.0003379089417993
Maaradji Runs,with_noise_10,log_14_1687181933,150,2,[],[1179],,,00:00:00,0.6891087247058749,0.0003685073394149
Maaradji Runs,with_noise_20,log_14_1687181933,200,2,[],[1179],,,00:00:00,0.8958118921145797,0.0004790437925746
Maaradji Runs,with_noise_10,log_14_1687181933,250,2,[],[1179],,,00:00:00,0.6700596325099468,0.0003583206590962
Maaradji Runs,without_noise,log_15_1687181933,100,2,"[964, 1276]","[957, 1345]",1.0,38.0,00:00:00,0.6145161017775536,0.0002337451889606
Maaradji Runs,without_noise,log_15_1687181933,200,2,[930],"[957, 1345]",0.6666666666666666,27.0,00:00:00,0.6703429687768221,0.0002549802087397
Maaradji Runs,with_noise_10,log_15_1687181933,250,2,[],"[957, 1345]",,,00:00:01,1.002066245302558,0.0003811587087495
Maaradji Runs,with_noise_10,log_15_1687181933,300,2,[],"[957, 1345]",,,00:00:00,0.5841816663742065,0.0002222067958821
Maaradji Runs,with_noise_10,log_16_1687181934,100,2,[],"[1218, 1793, 2771]",,,00:00:01,1.7031105337664485,0.0004219798151056
Maaradji Runs,with_noise_10,log_16_1687181934,200,2,[],"[1218, 1793, 2771]",,,00:00:01,1.6584682054817677,0.0004109187823294
Maaradji Runs,with_noise_20,log_16_1687181934,250,2,[],"[1218, 1793, 2771]",,,00:00:02,2.228784080594778,0.0005522259862722
Maaradji Runs,with_noise_10,log_16_1687181934,300,2,[],"[1218, 1793, 2771]",,,00:00:01,1.8279541144147515,0.0004529123177439
Maaradji Runs,with_noise_20,log_17_1687181934,150,2,[],"[975, 1309, 2437, 2652, 3899]",,,00:00:16,16.065342664718628,0.0033001936451763
Maaradji Runs,with_noise_10,log_17_1687181934,250,2,[],"[975, 1309, 2437, 2652, 3899]",,,00:00:13,13.145951042883098,0.0027004829586859
Maaradji Runs,with_noise_20,log_18_1687181937,100,2,[],"[1013, 1325]",,,00:00:09,9.1869978280738,0.00435402740667
Maaradji Runs,with_noise_20,log_18_1687181937,150,2,[],"[1013, 1325]",,,00:00:09,9.90800502616912,0.004695736979227
Maaradji Runs,with_noise_20,log_18_1687181937,200,2,[],"[1013, 1325]",,,00:00:09,9.484565913677216,0.004495054935392
Maaradji Runs,with_noise_20,log_18_1687181937,300,2,[],"[1013, 1325]",,,00:00:09,9.27574154175818,0.0043960860387479
Maaradji Runs,with_noise_10,log_18_1687181937,50,2,[],"[1013, 1325]",,,00:00:10,10.83042183984071,0.005132901345896
Maaradji Runs,without_noise,log_19_1687181938,250,2,[],[771],,,00:00:43,43.68218722753227,0.0293169041795518
Maaradji Runs,without_noise,log_19_1687181938,300,2,[],[771],,,00:01:01,61.4335058182478,0.0412305408176159
Maaradji Runs,with_noise_10,log_1_1687181916,100,2,[],"[1292, 2437, 3613]",,,00:00:27,27.78737832978368,0.0058598435954836
Maaradji Runs,with_noise_20,log_1_1687181916,150,2,[],"[1292, 2437, 3613]",,,00:00:30,30.05437952466309,0.0063379121730626
Maaradji Runs,without_noise,log_1_1687181916,200,2,"[1282, 2400, 3566]","[1292, 2437, 3613]",1.0,31.33333333333333,00:04:35,275.5662133907899,0.0581118121870075
Maaradji Runs,without_noise,log_1_1687181916,300,2,"[1224, 2368, 3540]","[1292, 2437, 3613]",1.0,70.0,00:04:36,276.3366533517837,0.0582742837097814
Maaradji Runs,with_noise_10,log_1_1687181916,50,2,[],"[1292, 2437, 3613]",,,00:00:16,16.2939982265234,0.0034361025361711
Maaradji Runs,without_noise,log_20_1687181939,100,2,"[1368, 2290, 2788]","[1383, 2319, 2819]",1.0,25.0,00:00:02,2.3066251361742616,0.0005866289766465
Maaradji Runs,with_noise_10,log_20_1687181939,150,2,[],"[1383, 2319, 2819]",,,00:00:01,1.9220690382644532,0.0004888273240753
Maaradji Runs,with_noise_10,log_20_1687181939,200,2,[],"[1383, 2319, 2819]",,,00:00:02,2.045860537327826,0.0005203104113244
Maaradji Runs,with_noise_10,log_20_1687181939,50,2,[],"[1383, 2319, 2819]",,,00:00:01,1.7749771419912577,0.0004514183982683
Maaradji Runs,with_noise_20,log_21_1687181940,100,2,[],[668],,,00:00:09,9.565095061436296,0.0051871448272431
Maaradji Runs,with_noise_20,log_21_1687181940,150,2,[],[668],,,00:00:09,9.00007884670049,0.0048807369016813
Maaradji Runs,with_noise_20,log_21_1687181940,300,2,[],[668],,,00:00:09,9.43204351514578,0.0051149910602742
Maaradji Runs,with_noise_10,log_21_1687181940,50,2,[],[668],,,00:00:08,8.073129089549184,0.0043780526515993
Maaradji Runs,with_noise_10,log_22_1687181941,200,2,[],"[1159, 1512, 2578, 3506, 3838]",,,00:00:02,2.061766516417265,0.0004395153520394
Maaradji Runs,with_noise_10,log_22_1687181941,250,2,[],"[1159, 1512, 2578, 3506, 3838]",,,00:00:02,2.1694460716098547,0.0004624698511212
Maaradji Runs,with_noise_20,log_23_1687181942,150,2,[],"[859, 1255, 2629, 4001, 4377]",,,00:01:16,76.3292473461479,0.0137654188180609
Maaradji Runs,without_noise,log_23_1687181942,50,2,[2634],"[859, 1255, 2629, 4001, 4377]",0.3333333333333333,5.0,00:27:26,1646.9172580791635,0.2970094243605345
Maaradji Runs,with_noise_20,log_24_1687181949,200,2,[],"[994, 1238]",,,00:00:00,0.938247569836676,0.0003899615834732
Maaradji Runs,without_noise,log_24_1687181949,250,2,[952],"[994, 1238]",0.6666666666666666,42.0,00:00:00,0.708605625666678,0.000294516053893
Maaradji Runs,without_noise,log_24_1687181949,50,2,[],"[994, 1238]",,,00:00:00,0.4954426726326346,0.0002059196478107
Maaradji Runs,without_noise,log_25_1687181949,100,2,[],"[783, 1163]",,,00:10:31,631.8437189590186,0.3516103054863765
Maaradji Runs,with_noise_20,log_25_1687181949,150,2,[],"[783, 1163]",,,00:00:28,28.320346570573747,0.0157597921928624
Maaradji Runs,without_noise,log_25_1687181949,200,2,[],"[783, 1163]",,,00:10:47,647.2946614166722,0.3602084927193501
Maaradji Runs,with_noise_20,log_25_1687181949,250,2,[874],"[783, 1163]",0.6666666666666666,91.0,00:00:33,33.235900685191154,0.0184952146272627
Maaradji Runs,with_noise_10,log_25_1687181949,50,2,[],"[783, 1163]",,,00:00:40,40.66391531843692,0.0226287786969598
Maaradji Runs,with_noise_20,log_26_1687181951,100,2,[],"[1394, 1683]",,,00:00:04,4.835949099622667,0.0017831670721322
Maaradji Runs,without_noise,log_26_1687181951,150,2,[1386],"[1394, 1683]",0.6666666666666666,8.0,00:00:12,12.21513083204627,0.0045041042891026
Maaradji Runs,without_noise,log_26_1687181951,200,2,[1366],"[1394, 1683]",0.6666666666666666,28.0,00:00:06,6.042446666397154,0.0022280408061936
Maaradji Runs,with_noise_10,log_26_1687181951,300,2,[],"[1394, 1683]",,,00:00:03,3.125966990366578,0.0011526426955628
Maaradji Runs,without_noise,log_26_1687181951,50,2,[],"[1394, 1683]",,,00:00:06,6.296443423256278,0.0023216974274543
Maaradji Runs,with_noise_10,log_27_1687181952,150,2,[],"[605, 944, 1861, 2203, 3080, 3444]",,,00:00:12,12.054820043966174,0.0028880738006627
Maaradji Runs,with_noise_20,log_27_1687181952,50,2,[],"[605, 944, 1861, 2203, 3080, 3444]",,,00:00:14,14.358282195404172,0.0034399334440354
Maaradji Runs,with_noise_20,log_28_1687181955,100,2,[],[983],,,00:00:01,1.7272050622850657,0.0007568821482406
Maaradji Runs,without_noise,log_28_1687181955,150,2,[936],[983],1.0,47.0,00:00:00,0.4450393384322524,0.0001950216206977
Maaradji Runs,without_noise,log_28_1687181955,200,2,[918],[983],1.0,65.0,00:00:00,0.5133032370358706,0.000224935686694
Maaradji Runs,with_noise_20,log_28_1687181955,300,2,[],[983],,,00:00:00,0.8423364860936999,0.0003691220359744
Maaradji Runs,without_noise,log_28_1687181955,50,2,[968],[983],1.0,15.0,00:00:00,0.3799481326714158,0.0001664978670777
Maaradji Runs,without_noise,log_29_1687181956,100,2,[],"[516, 766]",,,00:00:01,1.2268403712660074,0.0008114023619484
Maaradji Runs,with_noise_20,log_29_1687181956,150,2,[],"[516, 766]",,,00:00:00,0.5187209602445364,0.0003430694181511
Maaradji Runs,with_noise_10,log_29_1687181956,200,2,[],"[516, 766]",,,00:00:01,1.0668370220810175,0.0007055800410588
Maaradji Runs,without_noise,log_29_1687181956,250,2,[506],"[516, 766]",0.6666666666666666,10.0,00:00:00,0.9113063476979733,0.0006027158384245
Maaradji Runs,with_noise_20,log_29_1687181956,300,2,[],"[516, 766]",,,00:00:00,0.9559098947793244,0.0006322155388752
Maaradji Runs,with_noise_10,log_29_1687181956,50,2,[],"[516, 766]",,,00:00:00,0.6186951640993357,0.0004091899233461
Maaradji Runs,with_noise_20,log_2_1687181920,150,2,[],[1011],,,00:00:00,0.7122582392767072,0.0004551170857998
Maaradji Runs,without_noise,log_2_1687181920,200,2,[946],[1011],1.0,65.0,00:00:00,0.7373614320531487,0.0004711574645707
Maaradji Runs,with_noise_10,log_2_1687181920,250,2,[],[1011],,,00:00:00,0.8034928692504764,0.0005134139739619
Maaradji Runs,with_noise_10,log_2_1687181920,50,2,[],[1011],,,00:00:00,0.8077210802584887,0.0005161157062354
Maaradji Runs,without_noise,log_30_1687181956,200,2,"[946, 2968]","[949, 1861, 2912]",0.8,29.5,00:01:13,73.73322486132383,0.0183324775885936
Maaradji Runs,with_noise_20,log_30_1687181956,250,2,[],"[949, 1861, 2912]",,,00:00:11,11.4780255490914,0.0028538104299083
Maaradji Runs,without_noise,log_30_1687181956,300,2,"[968, 1894, 2874]","[949, 1861, 2912]",1.0,30.0,00:01:13,73.895347696729,0.0183727865978938
Maaradji Runs,without_noise,log_31_1687181960,150,2,"[1030, 1898, 3586]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,44.66666666666666,00:21:41,1301.8528321785852,0.3022644142508904
Maaradji Runs,without_noise,log_31_1687181960,200,2,"[1010, 1908, 3434]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,56.333333333333336,00:21:36,1296.3111620200798,0.3009777483213559
Maaradji Runs,without_noise,log_31_1687181960,250,2,"[988, 1884, 3400]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,44.333333333333336,00:20:29,1229.4030389338732,0.2854430088074932
Maaradji Runs,without_noise,log_31_1687181960,50,2,[1048],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,5.0,00:20:29,1229.3335329862311,0.2854268709046276
Maaradji Runs,with_noise_20,log_32_1687181966,100,2,[],"[1402, 1725]",,,00:00:03,3.4170779502019286,0.0011299860946434
Maaradji Runs,without_noise,log_32_1687181966,150,2,[1710],"[1402, 1725]",0.6666666666666666,15.0,00:00:20,20.15687287691981,0.0066656325651189
Maaradji Runs,with_noise_20,log_32_1687181966,250,2,[],"[1402, 1725]",,,00:00:03,3.562209665775299,0.0011779793868304
Maaradji Runs,without_noise,log_32_1687181966,50,2,[],"[1402, 1725]",,,00:00:18,18.79744773171842,0.0062160872128698
Maaradji Runs,without_noise,log_33_1687181967,100,2,[956],[987],1.0,31.0,00:00:00,0.630527688190341,0.0004123791289668
Maaradji Runs,without_noise,log_33_1687181967,150,2,[940],[987],1.0,47.0,00:00:00,0.6490592360496521,0.0004244991733483
Maaradji Runs,with_noise_20,log_33_1687181967,200,2,[],[987],,,00:00:01,1.2470751432701943,0.0008156148746044
Maaradji Runs,with_noise_10,log_33_1687181967,250,2,[],[987],,,00:00:00,0.7030481304973364,0.000459809110855
Maaradji Runs,without_noise,log_33_1687181967,300,2,[890],[987],1.0,97.0,00:00:00,0.7064492460340261,0.0004620335160457
Maaradji Runs,with_noise_10,log_33_1687181967,50,2,[],[987],,,00:00:00,0.8755076406523585,0.0005726014654364
Maaradji Runs,with_noise_20,log_34_1687181968,100,2,[],"[1087, 1302]",,,00:00:04,4.055778766050935,0.0015247288594176
Maaradji Runs,without_noise,log_34_1687181968,150,2,[1130],"[1087, 1302]",0.6666666666666666,43.0,00:00:26,26.91834760736674,0.0101196795516416
Maaradji Runs,without_noise,log_34_1687181968,200,2,[1124],"[1087, 1302]",0.6666666666666666,37.0,00:00:27,27.051200471818447,0.0101696242375257
Maaradji Runs,with_noise_10,log_35_1687181968,150,2,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:01,1.6916891383007169,0.0003012803452004
Maaradji Runs,without_noise,log_35_1687181968,250,2,"[2408, 3798]","[842, 1057, 2418, 2651, 3788, 4180]",0.5,10.0,00:00:02,2.5235219476744533,0.0004494251019901
Maaradji Runs,with_noise_10,log_35_1687181968,300,2,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:01,1.8586218962445853,0.0003310101329019
Maaradji Runs,with_noise_10,log_35_1687181968,50,2,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:00,0.996017049998045,0.0001773850489756
Maaradji Runs,with_noise_20,log_36_1687181970,150,2,[],"[754, 1601, 2593]",,,00:00:13,13.57870699185878,0.0036868604376483
Maaradji Runs,with_noise_20,log_36_1687181970,200,2,[],"[754, 1601, 2593]",,,00:00:24,24.86462179478258,0.0067511870200332
Maaradji Runs,with_noise_10,log_36_1687181970,300,2,[],"[754, 1601, 2593]",,,00:00:22,22.29076239652932,0.0060523384188241
Maaradji Runs,with_noise_10,log_37_1687181973,100,2,[],[1428],,,00:00:07,7.704218729399145,0.0037254442598641
Maaradji Runs,with_noise_10,log_37_1687181973,150,2,[],[1428],,,00:00:06,6.780470934696496,0.0032787577053658
Maaradji Runs,with_noise_10,log_37_1687181973,250,2,[],[1428],,,00:00:07,7.669645539484918,0.003708726082923
Maaradji Runs,with_noise_20,log_38_1687181974,100,2,[],"[1060, 1266]",,,00:00:17,17.34411841444671,0.0073710660494886
Maaradji Runs,without_noise,log_38_1687181974,150,2,[1206],"[1060, 1266]",0.6666666666666666,60.0,00:02:02,122.49985604640096,0.0520611372912881
Maaradji Runs,with_noise_20,log_38_1687181974,250,2,[],"[1060, 1266]",,,00:00:19,19.177879825234413,0.0081503951658454
Maaradji Runs,without_noise,log_38_1687181974,300,2,[1164],"[1060, 1266]",0.6666666666666666,102.0,00:02:27,147.5667424267158,0.0627142976739123
Maaradji Runs,with_noise_10,log_38_1687181974,50,2,[],"[1060, 1266]",,,00:00:16,16.541855023242533,0.0070301126320622
Maaradji Runs,without_noise,log_39_1687181976,100,2,[],"[706, 972, 2184, 3059, 3368]",,,00:27:17,1637.5516775203869,0.3903579684196393
Maaradji Runs,without_noise,log_39_1687181976,150,2,[816],"[706, 972, 2184, 3059, 3368]",0.3333333333333333,110.0,00:27:16,1636.579532161355,0.3901262293590834
Maaradji Runs,with_noise_10,log_39_1687181976,250,2,[],"[706, 972, 2184, 3059, 3368]",,,00:01:11,71.9686028920114,0.0171558052185962
Maaradji Runs,with_noise_10,log_39_1687181976,300,2,[],"[706, 972, 2184, 3059, 3368]",,,00:01:24,84.17190515622497,0.0200648164853933
Maaradji Runs,without_noise,log_3_1687181920,100,2,[],"[1041, 1298]",,,00:02:39,159.90025283396244,0.0705027569814649
Maaradji Runs,without_noise,log_3_1687181920,150,2,[],"[1041, 1298]",,,00:02:14,134.21111297700554,0.0591759757394204
Maaradji Runs,with_noise_20,log_3_1687181920,250,2,[],"[1041, 1298]",,,00:00:09,9.015858487226067,0.0039752462465723
Maaradji Runs,without_noise,log_3_1687181920,300,2,[1210],"[1041, 1298]",0.6666666666666666,88.0,00:02:55,175.1245229318738,0.0772153981181101
Maaradji Runs,with_noise_20,log_3_1687181920,50,2,[],"[1041, 1298]",,,00:00:10,10.296942939981818,0.0045400982980519
Maaradji Runs,with_noise_20,log_40_1687181982,100,2,[],"[1205, 2115, 3442]",,,00:00:02,2.555027309805155,0.0005684154193114
Maaradji Runs,with_noise_10,log_40_1687181982,150,2,[],"[1205, 2115, 3442]",,,00:00:01,1.828123599290848,0.000406701579375
Maaradji Runs,with_noise_10,log_40_1687181982,200,2,[],"[1205, 2115, 3442]",,,00:00:01,1.773879681713879,0.0003946339670108
Maaradji Runs,without_noise,log_41_1687181983,100,2,"[604, 2386, 3238]","[601, 890, 2386, 2718, 3227, 3580]",0.6666666666666666,4.666666666666667,00:00:02,2.3214510679244995,0.0004848477585473
Maaradji Runs,with_noise_20,log_41_1687181983,150,2,[],"[601, 890, 2386, 2718, 3227, 3580]",,,00:00:03,3.865462155081332,0.0008073229229493
