Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_20,log_52_1687182004,600,120.0,[],"[1221, 1560]",,,00:00:00,0.280911942012608,9.545088073822904e-05
Zheng DBSCAN,with_noise_20,log_52_1687182004,600,180.0,[],"[1221, 1560]",,,00:00:00,0.280911942012608,9.545088073822904e-05
Zheng DBSCAN,with_noise_20,log_52_1687182004,600,240.0,[],"[1221, 1560]",,,00:00:00,0.280911942012608,9.545088073822904e-05
Zheng DBSCAN,with_noise_20,log_52_1687182004,600,300.0,[],"[1221, 1560]",,,00:00:00,0.280911942012608,9.545088073822904e-05
Zheng DBSCAN,with_noise_20,log_52_1687182004,600,60.0,[],"[1221, 1560]",,,00:00:00,0.280911942012608,9.545088073822904e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,700,140.0,[],"[1221, 1560]",,,00:00:00,0.167052018456161,5.676249352910671e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,700,210.0,[],"[1221, 1560]",,,00:00:00,0.167052018456161,5.676249352910671e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,700,280.0,[],"[1221, 1560]",,,00:00:00,0.167052018456161,5.676249352910671e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,700,350.0,[],"[1221, 1560]",,,00:00:00,0.167052018456161,5.676249352910671e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,700,70.0,[],"[1221, 1560]",,,00:00:00,0.167052018456161,5.676249352910671e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,800,160.0,[],"[1221, 1560]",,,00:00:00,0.2686328077688813,9.127856193302118e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,800,240.0,[],"[1221, 1560]",,,00:00:00,0.2686328077688813,9.127856193302118e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,800,320.0,[],"[1221, 1560]",,,00:00:00,0.2686328077688813,9.127856193302118e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,800,400.0,[],"[1221, 1560]",,,00:00:00,0.2686328077688813,9.127856193302118e-05
Zheng DBSCAN,with_noise_10,log_52_1687182004,800,80.0,[],"[1221, 1560]",,,00:00:00,0.2686328077688813,9.127856193302118e-05
Zheng DBSCAN,with_noise_10,log_53_1687182005,300,120.0,[1147.531914893617],"[1024, 1283]",0.6666666666666666,123.53191489361711,00:00:00,0.4069242160767317,0.000170475163836
Zheng DBSCAN,with_noise_10,log_53_1687182005,300,150.0,[1147.531914893617],"[1024, 1283]",0.6666666666666666,123.53191489361711,00:00:00,0.4069242160767317,0.000170475163836
Zheng DBSCAN,with_noise_10,log_53_1687182005,300,30.0,"[352.8636363636364, 528.5384615384615, 760.675, 1218.4406779661017, 1634.0384615384614, 1869.9285714285713, 2083.125, 2225.529411764706]","[1024, 1283]",0.2,64.5593220338983,00:00:00,0.4069242160767317,0.000170475163836
Zheng DBSCAN,with_noise_10,log_53_1687182005,300,60.0,[1147.531914893617],"[1024, 1283]",0.6666666666666666,123.53191489361711,00:00:00,0.4069242160767317,0.000170475163836
Zheng DBSCAN,with_noise_10,log_53_1687182005,300,90.0,[1147.531914893617],"[1024, 1283]",0.6666666666666666,123.53191489361711,00:00:00,0.4069242160767317,0.000170475163836
Zheng DBSCAN,without_noise,log_53_1687182005,400,120.0,"[1168.2857142857142, 1560.0]","[1024, 1283]",0.5,114.71428571428578,00:00:00,0.3895746255293488,0.0001632067974567
Zheng DBSCAN,without_noise,log_53_1687182005,400,160.0,"[1168.2857142857142, 1560.0]","[1024, 1283]",0.5,114.71428571428578,00:00:00,0.3895746255293488,0.0001632067974567
Zheng DBSCAN,without_noise,log_53_1687182005,400,200.0,"[1168.2857142857142, 1560.0]","[1024, 1283]",0.5,114.71428571428578,00:00:00,0.3895746255293488,0.0001632067974567
Zheng DBSCAN,without_noise,log_53_1687182005,400,40.0,"[1025.0, 1076.5, 1196.0, 1268.0, 1560.0]","[1024, 1283]",0.5714285714285715,8.0,00:00:00,0.3895746255293488,0.0001632067974567
Zheng DBSCAN,without_noise,log_53_1687182005,400,80.0,"[1059.3333333333333, 1250.0, 1560.0]","[1024, 1283]",0.8,34.16666666666663,00:00:00,0.3895746255293488,0.0001632067974567
Zheng DBSCAN,without_noise,log_53_1687182005,500,100.0,"[1059.3333333333333, 1250.0, 1560.0]","[1024, 1283]",0.8,34.16666666666663,00:00:00,0.3821173263713717,0.0001600826671015
Zheng DBSCAN,without_noise,log_53_1687182005,500,150.0,"[1168.2857142857142, 1560.0]","[1024, 1283]",0.5,114.71428571428578,00:00:00,0.3821173263713717,0.0001600826671015
Zheng DBSCAN,without_noise,log_53_1687182005,500,200.0,"[1168.2857142857142, 1560.0]","[1024, 1283]",0.5,114.71428571428578,00:00:00,0.3821173263713717,0.0001600826671015
Zheng DBSCAN,without_noise,log_53_1687182005,500,250.0,"[1168.2857142857142, 1560.0]","[1024, 1283]",0.5,114.71428571428578,00:00:00,0.3821173263713717,0.0001600826671015
Zheng DBSCAN,without_noise,log_53_1687182005,500,50.0,"[1059.3333333333333, 1250.0, 1560.0]","[1024, 1283]",0.8,34.16666666666663,00:00:00,0.3821173263713717,0.0001600826671015
Zheng DBSCAN,with_noise_20,log_53_1687182005,600,120.0,"[1754.0, 2358.0]","[1024, 1283]",,,00:00:00,0.4071050146594643,0.0001705509068535
Zheng DBSCAN,with_noise_20,log_53_1687182005,600,180.0,"[1754.0, 2358.0]","[1024, 1283]",,,00:00:00,0.4071050146594643,0.0001705509068535
Zheng DBSCAN,with_noise_20,log_53_1687182005,600,240.0,"[1754.0, 2358.0]","[1024, 1283]",,,00:00:00,0.4071050146594643,0.0001705509068535
Zheng DBSCAN,with_noise_20,log_53_1687182005,600,300.0,"[1754.0, 2358.0]","[1024, 1283]",,,00:00:00,0.4071050146594643,0.0001705509068535
Zheng DBSCAN,with_noise_20,log_53_1687182005,600,60.0,"[1754.0, 2358.0]","[1024, 1283]",,,00:00:00,0.4071050146594643,0.0001705509068535
Zheng DBSCAN,with_noise_10,log_53_1687182005,800,160.0,"[1257.5, 2221.0]","[1024, 1283]",0.5,25.5,00:00:00,0.3906901376321912,0.0001636741255266
Zheng DBSCAN,with_noise_10,log_53_1687182005,800,240.0,"[1257.5, 2221.0]","[1024, 1283]",0.5,25.5,00:00:00,0.3906901376321912,0.0001636741255266
Zheng DBSCAN,with_noise_10,log_53_1687182005,800,320.0,"[1257.5, 2221.0]","[1024, 1283]",0.5,25.5,00:00:00,0.3906901376321912,0.0001636741255266
Zheng DBSCAN,with_noise_10,log_53_1687182005,800,400.0,"[1257.5, 2221.0]","[1024, 1283]",0.5,25.5,00:00:00,0.3906901376321912,0.0001636741255266
Zheng DBSCAN,with_noise_10,log_53_1687182005,800,80.0,"[1257.5, 2183.0, 2297.0]","[1024, 1283]",0.4,25.5,00:00:00,0.3906901376321912,0.0001636741255266
Zheng DBSCAN,with_noise_20,log_54_1687182005,400,120.0,"[557.0, 789.0, 1016.0, 1231.0, 1505.0, 2042.0, 2333.0, 2828.0, 2980.0, 3145.0, 3322.0, 3499.0, 3861.6666666666665, 4074.0]","[1171, 1523, 2987, 3886, 4123]",0.5263157894736842,31.666666666666696,00:00:00,0.634326534345746,0.0001315484310132
Zheng DBSCAN,with_noise_20,log_54_1687182005,400,160.0,"[557.0, 789.0, 1016.0, 1231.0, 1505.0, 2042.0, 2333.0, 2904.0, 3145.0, 3322.0, 3499.0, 3861.6666666666665, 4074.0]","[1171, 1523, 2987, 3886, 4123]",0.5555555555555556,46.866666666666696,00:00:00,0.634326534345746,0.0001315484310132
Zheng DBSCAN,with_noise_20,log_54_1687182005,400,200.0,"[557.0, 1013.0, 1505.0, 2042.0, 2333.0, 3253.1428571428573, 3914.75]","[1171, 1523, 2987, 3886, 4123]",0.5,68.25,00:00:00,0.634326534345746,0.0001315484310132
Zheng DBSCAN,with_noise_20,log_54_1687182005,400,40.0,"[557.0, 789.0, 981.0, 1051.0, 1231.0, 1505.0, 2042.0, 2333.0, 2828.0, 2980.0, 3145.0, 3322.0, 3499.0, 3788.0, 3898.5, 4074.0]","[1171, 1523, 2987, 3886, 4123]",0.4761904761904761,29.3,00:00:00,0.634326534345746,0.0001315484310132
Zheng DBSCAN,with_noise_20,log_54_1687182005,400,80.0,"[557.0, 789.0, 1016.0, 1231.0, 1505.0, 2042.0, 2333.0, 2828.0, 2980.0, 3145.0, 3322.0, 3499.0, 3788.0, 3898.5, 4074.0]","[1171, 1523, 2987, 3886, 4123]",0.5,29.3,00:00:00,0.634326534345746,0.0001315484310132
Zheng DBSCAN,without_noise,log_54_1687182005,500,100.0,"[1170.5, 1522.0, 2985.5, 3885.0, 4122.0]","[1171, 1523, 2987, 3886, 4123]",1.0,1.0,00:00:00,0.6027132989838719,0.0001249923888394
Zheng DBSCAN,without_noise,log_54_1687182005,500,150.0,"[1170.5, 1522.0, 2985.5, 3885.0, 4122.0]","[1171, 1523, 2987, 3886, 4123]",1.0,1.0,00:00:00,0.6027132989838719,0.0001249923888394
Zheng DBSCAN,without_noise,log_54_1687182005,500,200.0,"[1170.5, 1522.0, 2985.5, 3885.0, 4122.0]","[1171, 1523, 2987, 3886, 4123]",1.0,1.0,00:00:00,0.6027132989838719,0.0001249923888394
Zheng DBSCAN,without_noise,log_54_1687182005,500,250.0,"[1170.5, 1522.0, 2985.5, 4003.5]","[1171, 1523, 2987, 3886, 4123]",0.888888888888889,30.125,00:00:00,0.6027132989838719,0.0001249923888394
Zheng DBSCAN,without_noise,log_54_1687182005,500,50.0,"[1170.5, 1522.0, 2985.5, 3885.0, 4122.0]","[1171, 1523, 2987, 3886, 4123]",1.0,1.0,00:00:00,0.6027132989838719,0.0001249923888394
Zheng DBSCAN,with_noise_10,log_54_1687182005,700,140.0,"[1025.0, 1378.0, 2718.0, 3300.0, 3870.0, 4182.0, 4763.0]","[1171, 1523, 2987, 3886, 4123]",0.6666666666666666,91.5,00:00:00,0.5884298058226705,0.0001220302376239
Zheng DBSCAN,with_noise_10,log_54_1687182005,700,210.0,"[1025.0, 1378.0, 2718.0, 3300.0, 3870.0, 4182.0, 4763.0]","[1171, 1523, 2987, 3886, 4123]",0.6666666666666666,91.5,00:00:00,0.5884298058226705,0.0001220302376239
Zheng DBSCAN,with_noise_10,log_54_1687182005,700,280.0,"[1025.0, 1378.0, 2718.0, 3300.0, 4078.0, 4763.0]","[1171, 1523, 2987, 3886, 4123]",0.5454545454545454,112.0,00:00:00,0.5884298058226705,0.0001220302376239
Zheng DBSCAN,with_noise_10,log_54_1687182005,700,350.0,"[1025.0, 1378.0, 2718.0, 3300.0, 4078.0, 4763.0]","[1171, 1523, 2987, 3886, 4123]",0.5454545454545454,112.0,00:00:00,0.5884298058226705,0.0001220302376239
Zheng DBSCAN,with_noise_10,log_54_1687182005,700,70.0,"[1025.0, 1378.0, 2718.0, 3300.0, 3870.0, 4182.0, 4763.0]","[1171, 1523, 2987, 3886, 4123]",0.6666666666666666,91.5,00:00:00,0.5884298058226705,0.0001220302376239
Zheng DBSCAN,without_noise,log_55_1687182006,300,120.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1619046917185187,5.8831646700043146e-05
Zheng DBSCAN,without_noise,log_55_1687182006,300,150.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1619046917185187,5.8831646700043146e-05
Zheng DBSCAN,without_noise,log_55_1687182006,300,30.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1619046917185187,5.8831646700043146e-05
Zheng DBSCAN,without_noise,log_55_1687182006,300,60.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1619046917185187,5.8831646700043146e-05
Zheng DBSCAN,without_noise,log_55_1687182006,300,90.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1619046917185187,5.8831646700043146e-05
Zheng DBSCAN,without_noise,log_55_1687182006,400,120.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1636942708864808,5.948192982793634e-05
Zheng DBSCAN,without_noise,log_55_1687182006,400,160.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1636942708864808,5.948192982793634e-05
Zheng DBSCAN,without_noise,log_55_1687182006,400,200.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1636942708864808,5.948192982793634e-05
Zheng DBSCAN,without_noise,log_55_1687182006,400,40.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1636942708864808,5.948192982793634e-05
Zheng DBSCAN,without_noise,log_55_1687182006,400,80.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1636942708864808,5.948192982793634e-05
Zheng DBSCAN,with_noise_10,log_55_1687182006,500,100.0,[],"[1185, 1392]",,,00:00:00,0.0982326865196228,3.5695016903932704e-05
Zheng DBSCAN,with_noise_10,log_55_1687182006,500,150.0,[],"[1185, 1392]",,,00:00:00,0.0982326865196228,3.5695016903932704e-05
Zheng DBSCAN,with_noise_10,log_55_1687182006,500,200.0,[],"[1185, 1392]",,,00:00:00,0.0982326865196228,3.5695016903932704e-05
Zheng DBSCAN,with_noise_10,log_55_1687182006,500,250.0,[],"[1185, 1392]",,,00:00:00,0.0982326865196228,3.5695016903932704e-05
Zheng DBSCAN,with_noise_10,log_55_1687182006,500,50.0,[],"[1185, 1392]",,,00:00:00,0.0982326865196228,3.5695016903932704e-05
Zheng DBSCAN,without_noise,log_55_1687182006,600,120.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1630798084661364,5.925865133217168e-05
Zheng DBSCAN,without_noise,log_55_1687182006,600,180.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1630798084661364,5.925865133217168e-05
Zheng DBSCAN,without_noise,log_55_1687182006,600,240.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1630798084661364,5.925865133217168e-05
Zheng DBSCAN,without_noise,log_55_1687182006,600,300.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1630798084661364,5.925865133217168e-05
Zheng DBSCAN,without_noise,log_55_1687182006,600,60.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1630798084661364,5.925865133217168e-05
Zheng DBSCAN,without_noise,log_55_1687182006,800,160.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1613974086940288,5.864731420567909e-05
Zheng DBSCAN,without_noise,log_55_1687182006,800,240.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1613974086940288,5.864731420567909e-05
Zheng DBSCAN,without_noise,log_55_1687182006,800,320.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1613974086940288,5.864731420567909e-05
Zheng DBSCAN,without_noise,log_55_1687182006,800,400.0,[1242.3333333333333],"[1185, 1392]",0.6666666666666666,57.33333333333326,00:00:00,0.1613974086940288,5.864731420567909e-05
Zheng DBSCAN,without_noise,log_55_1687182006,800,80.0,"[1184.5, 1358.0]","[1185, 1392]",1.0,17.25,00:00:00,0.1613974086940288,5.864731420567909e-05
Zheng DBSCAN,with_noise_10,log_56_1687182007,300,120.0,"[1256.862745098039, 2680.0]","[999, 1336]",0.5,79.13725490196089,00:00:00,0.8148907255381346,0.0003024835655301
Zheng DBSCAN,with_noise_10,log_56_1687182007,300,150.0,[1263.8048780487804],"[999, 1336]",0.6666666666666666,72.19512195121956,00:00:00,0.8148907255381346,0.0003024835655301
Zheng DBSCAN,with_noise_10,log_56_1687182007,300,30.0,"[326.9230769230769, 444.57142857142856, 533.25, 596.0, 710.1666666666666, 1037.921568627451, 1365.0, 1527.4166666666667, 1638.5, 1758.8, 1883.2857142857142, 2030.6, 2102.0, 2295.766666666667, 2549.0, 2680.0]","[999, 1336]",0.2222222222222222,33.960784313725526,00:00:00,0.8148907255381346,0.0003024835655301
Zheng DBSCAN,with_noise_10,log_56_1687182007,300,60.0,"[1034.2694610778442, 2261.5405405405404, 2680.0]","[999, 1336]",0.4,35.2694610778442,00:00:00,0.8148907255381346,0.0003024835655301
Zheng DBSCAN,with_noise_10,log_56_1687182007,300,90.0,"[1256.862745098039, 2680.0]","[999, 1336]",0.5,79.13725490196089,00:00:00,0.8148907255381346,0.0003024835655301
Zheng DBSCAN,with_noise_20,log_56_1687182007,400,120.0,"[839.9230769230769, 1348.0, 1652.5, 1798.5, 2247.5, 2628.0]","[999, 1336]",0.5,85.53846153846155,00:00:00,0.8406707402318716,0.0003120529844958
Zheng DBSCAN,with_noise_20,log_56_1687182007,400,160.0,"[839.9230769230769, 1348.0, 1725.5, 2247.5, 2628.0]","[999, 1336]",0.5714285714285715,85.53846153846155,00:00:00,0.8406707402318716,0.0003120529844958
Zheng DBSCAN,with_noise_20,log_56_1687182007,400,200.0,"[839.9230769230769, 1348.0, 1725.5, 2247.5, 2628.0]","[999, 1336]",0.5714285714285715,85.53846153846155,00:00:00,0.8406707402318716,0.0003120529844958
Zheng DBSCAN,with_noise_20,log_56_1687182007,400,40.0,"[557.0, 612.5, 676.0, 731.0, 848.5, 917.0, 1023.2, 1286.0, 1352.0, 1406.0, 1652.5, 1798.5, 2247.5, 2628.0]","[999, 1336]",0.25,20.100000000000023,00:00:00,0.8406707402318716,0.0003120529844958
Zheng DBSCAN,with_noise_20,log_56_1687182007,400,80.0,"[637.8, 966.25, 1348.0, 1652.5, 1798.5, 2247.5, 2628.0]","[999, 1336]",0.4444444444444445,22.375,00:00:00,0.8406707402318716,0.0003120529844958
Zheng DBSCAN,with_noise_20,log_56_1687182007,600,120.0,"[928.5, 1652.5]","[999, 1336]",0.5,70.5,00:00:00,0.8037241287529469,0.0002983385778592
Zheng DBSCAN,with_noise_20,log_56_1687182007,600,180.0,"[928.5, 1652.5]","[999, 1336]",0.5,70.5,00:00:00,0.8037241287529469,0.0002983385778592
Zheng DBSCAN,with_noise_20,log_56_1687182007,600,240.0,"[928.5, 1652.5]","[999, 1336]",0.5,70.5,00:00:00,0.8037241287529469,0.0002983385778592
Zheng DBSCAN,with_noise_20,log_56_1687182007,600,300.0,"[928.5, 1652.5]","[999, 1336]",0.5,70.5,00:00:00,0.8037241287529469,0.0002983385778592
Zheng DBSCAN,with_noise_20,log_56_1687182007,600,60.0,"[731.0, 848.0, 917.0, 1025.0, 1652.5]","[999, 1336]",0.2857142857142857,26.0,00:00:00,0.8037241287529469,0.0002983385778592
Zheng DBSCAN,with_noise_20,log_56_1687182007,700,140.0,"[789.5, 1007.0]","[999, 1336]",0.5,8.0,00:00:00,0.8277646843343973,0.0003072623178672
Zheng DBSCAN,with_noise_20,log_56_1687182007,700,210.0,[862.0],"[999, 1336]",0.6666666666666666,137.0,00:00:00,0.8277646843343973,0.0003072623178672
Zheng DBSCAN,with_noise_20,log_56_1687182007,700,280.0,[862.0],"[999, 1336]",0.6666666666666666,137.0,00:00:00,0.8277646843343973,0.0003072623178672
Zheng DBSCAN,with_noise_20,log_56_1687182007,700,350.0,[862.0],"[999, 1336]",0.6666666666666666,137.0,00:00:00,0.8277646843343973,0.0003072623178672
Zheng DBSCAN,with_noise_20,log_56_1687182007,700,70.0,"[731.0, 848.0, 1007.0]","[999, 1336]",0.4,8.0,00:00:00,0.8277646843343973,0.0003072623178672
Zheng DBSCAN,with_noise_10,log_57_1687182008,600,120.0,"[787.0, 1424.0]","[1216, 1576, 2324, 2698, 4174, 4390]",0.25,152.0,00:00:00,0.6388470698148012,0.0001128306375511
Zheng DBSCAN,with_noise_10,log_57_1687182008,600,180.0,"[787.0, 1424.0]","[1216, 1576, 2324, 2698, 4174, 4390]",0.25,152.0,00:00:00,0.6388470698148012,0.0001128306375511
Zheng DBSCAN,with_noise_10,log_57_1687182008,600,240.0,"[787.0, 1424.0]","[1216, 1576, 2324, 2698, 4174, 4390]",0.25,152.0,00:00:00,0.6388470698148012,0.0001128306375511
Zheng DBSCAN,with_noise_10,log_57_1687182008,600,300.0,"[787.0, 1424.0]","[1216, 1576, 2324, 2698, 4174, 4390]",0.25,152.0,00:00:00,0.6388470698148012,0.0001128306375511
Zheng DBSCAN,with_noise_10,log_57_1687182008,600,60.0,"[787.0, 1424.0]","[1216, 1576, 2324, 2698, 4174, 4390]",0.25,152.0,00:00:00,0.6388470698148012,0.0001128306375511
Zheng DBSCAN,with_noise_20,log_57_1687182008,700,140.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.687374978326261,0.0001214014444235
Zheng DBSCAN,with_noise_20,log_57_1687182008,700,210.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.687374978326261,0.0001214014444235
Zheng DBSCAN,with_noise_20,log_57_1687182008,700,280.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.687374978326261,0.0001214014444235
Zheng DBSCAN,with_noise_20,log_57_1687182008,700,350.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.687374978326261,0.0001214014444235
Zheng DBSCAN,with_noise_20,log_57_1687182008,700,70.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.687374978326261,0.0001214014444235
Zheng DBSCAN,with_noise_10,log_57_1687182008,800,160.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.6459715291857719,0.0001140889313291
Zheng DBSCAN,with_noise_10,log_57_1687182008,800,240.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.6459715291857719,0.0001140889313291
Zheng DBSCAN,with_noise_10,log_57_1687182008,800,320.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.6459715291857719,0.0001140889313291
Zheng DBSCAN,with_noise_10,log_57_1687182008,800,400.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.6459715291857719,0.0001140889313291
Zheng DBSCAN,with_noise_10,log_57_1687182008,800,80.0,[],"[1216, 1576, 2324, 2698, 4174, 4390]",,,00:00:00,0.6459715291857719,0.0001140889313291
Zheng DBSCAN,with_noise_10,log_58_1687182010,300,120.0,"[390.0, 776.7333333333333, 1260.0, 1431.5]",[566],0.4,176.0,00:00:00,0.1641818396747112,9.914362299197536e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,300,150.0,"[752.5625, 1260.0, 1431.5]",[566],0.5,186.5625,00:00:00,0.1641818396747112,9.914362299197536e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,300,30.0,"[390.0, 534.0, 587.0, 681.0, 790.3333333333334, 842.0, 922.0, 989.0, 1094.5, 1260.0, 1431.5]",[566],0.1666666666666666,21.0,00:00:00,0.1641818396747112,9.914362299197536e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,300,60.0,"[390.0, 573.75, 681.0, 803.25, 922.0, 989.0, 1094.5, 1260.0, 1431.5]",[566],0.1999999999999999,7.75,00:00:00,0.1641818396747112,9.914362299197536e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,300,90.0,"[390.0, 619.7142857142857, 854.0, 1094.5, 1260.0, 1431.5]",[566],0.2857142857142857,53.71428571428567,00:00:00,0.1641818396747112,9.914362299197536e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,400,120.0,"[750.5, 1094.0, 1431.5]",[566],0.5,184.5,00:00:00,0.1610837569460272,9.727280008818073e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,400,160.0,"[750.5, 1094.0, 1431.5]",[566],0.5,184.5,00:00:00,0.1610837569460272,9.727280008818073e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,400,200.0,"[750.5, 1094.0, 1431.5]",[566],0.5,184.5,00:00:00,0.1610837569460272,9.727280008818073e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,400,40.0,"[685.5, 789.0, 842.0, 1094.0, 1431.5]",[566],0.3333333333333333,119.5,00:00:00,0.1610837569460272,9.727280008818073e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,400,80.0,"[685.5, 815.5, 1094.0, 1431.5]",[566],0.4,119.5,00:00:00,0.1610837569460272,9.727280008818073e-05
Zheng DBSCAN,without_noise,log_58_1687182010,500,100.0,[571.0],[566],1.0,5.0,00:00:00,0.1644243979826569,9.929009540015516e-05
Zheng DBSCAN,without_noise,log_58_1687182010,500,150.0,[571.0],[566],1.0,5.0,00:00:00,0.1644243979826569,9.929009540015516e-05
Zheng DBSCAN,without_noise,log_58_1687182010,500,200.0,[571.0],[566],1.0,5.0,00:00:00,0.1644243979826569,9.929009540015516e-05
Zheng DBSCAN,without_noise,log_58_1687182010,500,250.0,[571.0],[566],1.0,5.0,00:00:00,0.1644243979826569,9.929009540015516e-05
Zheng DBSCAN,without_noise,log_58_1687182010,500,50.0,[571.0],[566],1.0,5.0,00:00:00,0.1644243979826569,9.929009540015516e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,700,140.0,[],[566],,,00:00:00,0.0907360389828682,5.479229407178032e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,700,210.0,[],[566],,,00:00:00,0.0907360389828682,5.479229407178032e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,700,280.0,[],[566],,,00:00:00,0.0907360389828682,5.479229407178032e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,700,350.0,[],[566],,,00:00:00,0.0907360389828682,5.479229407178032e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,700,70.0,[],[566],,,00:00:00,0.0907360389828682,5.479229407178032e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,800,160.0,[],[566],,,00:00:00,0.1565876258537173,9.455774508074718e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,800,240.0,[],[566],,,00:00:00,0.1565876258537173,9.455774508074718e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,800,320.0,[],[566],,,00:00:00,0.1565876258537173,9.455774508074718e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,800,400.0,[],[566],,,00:00:00,0.1565876258537173,9.455774508074718e-05
Zheng DBSCAN,with_noise_10,log_58_1687182010,800,80.0,[],[566],,,00:00:00,0.1565876258537173,9.455774508074718e-05
Zheng DBSCAN,with_noise_20,log_59_1687182010,300,120.0,[1975.046439628483],"[788, 1187, 2051, 3036, 3241]",0.3333333333333333,75.95356037151691,00:00:02,2.176411529071629,0.0005632535013125
Zheng DBSCAN,with_noise_20,log_59_1687182010,300,150.0,[1946.966463414634],"[788, 1187, 2051, 3036, 3241]",0.3333333333333333,104.03353658536594,00:00:02,2.176411529071629,0.0005632535013125
Zheng DBSCAN,with_noise_20,log_59_1687182010,300,30.0,"[339.0, 480.53333333333336, 622.0, 692.0, 861.1153846153846, 1218.3703703703704, 1597.3653846153845, 1874.5384615384614, 1960.0, 2099.777777777778, 2304.0833333333335, 2460.1428571428573, 2603.3, 2718.5, 2823.125, 2945.9333333333334, 3172.3125, 3319.285714285714, 3527.391304347826, 3755.625, 3861.0]","[788, 1187, 2051, 3036, 3241]",0.3846153846153846,62.4035398860399,00:00:02,2.176411529071629,0.0005632535013125
Zheng DBSCAN,with_noise_20,log_59_1687182010,300,60.0,[1975.046439628483],"[788, 1187, 2051, 3036, 3241]",0.3333333333333333,75.95356037151691,00:00:02,2.176411529071629,0.0005632535013125
Zheng DBSCAN,with_noise_20,log_59_1687182010,300,90.0,[1975.046439628483],"[788, 1187, 2051, 3036, 3241]",0.3333333333333333,75.95356037151691,00:00:02,2.176411529071629,0.0005632535013125
