Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_20,log_49_1687181999,300,300,100,[],"[605, 889]",,,00:00:00,0.0714770779013633,3.88462379898714e-05
LCDD,with_noise_20,log_49_1687181999,300,300,150,[],"[605, 889]",,,00:00:00,0.0910589275881648,4.948854760226348e-05
LCDD,with_noise_10,log_49_1687181999,300,300,200,[307],"[605, 889]",,,00:00:00,0.0565703194588422,3.0744738836327326e-05
LCDD,with_noise_10,log_49_1687181999,400,400,10,[],"[605, 889]",,,00:00:00,0.0624022996053099,3.391429326375542e-05
LCDD,with_noise_10,log_49_1687181999,400,400,100,[],"[605, 889]",,,00:00:00,0.0688476441428065,3.74171979036992e-05
LCDD,with_noise_20,log_49_1687181999,400,400,150,[],"[605, 889]",,,00:00:00,0.0736138764768838,4.0007541563523855e-05
LCDD,with_noise_20,log_49_1687181999,400,400,20,[],"[605, 889]",,,00:00:00,0.0669793142005801,3.640180119596746e-05
LCDD,with_noise_20,log_49_1687181999,400,400,200,[],"[605, 889]",,,00:00:00,0.0730274133384227,3.96888115969689e-05
LCDD,with_noise_10,log_49_1687181999,400,400,5,[],"[605, 889]",,,00:00:00,0.041850590147078,2.274488594949893e-05
LCDD,with_noise_10,log_49_1687181999,400,400,50,[],"[605, 889]",,,00:00:00,0.0660086562857031,3.587426972049086e-05
LCDD,with_noise_20,log_49_1687181999,600,600,10,[],"[605, 889]",,,00:00:00,0.0571881858631968,3.108053579521568e-05
LCDD,without_noise,log_49_1687181999,600,600,100,[604],"[605, 889]",0.6666666666666666,1.0,00:00:00,0.0349325947463512,1.8985105840408285e-05
LCDD,without_noise,log_49_1687181999,600,600,150,[604],"[605, 889]",0.6666666666666666,1.0,00:00:00,0.0393166188150644,2.1367727616882843e-05
LCDD,with_noise_20,log_49_1687181999,600,600,200,[],"[605, 889]",,,00:00:00,0.0325071001425385,1.7666902251379647e-05
LCDD,without_noise,log_49_1687181999,800,800,10,[],"[605, 889]",,,00:00:00,0.0394538696855306,2.1442320481266663e-05
LCDD,with_noise_20,log_49_1687181999,800,800,100,[],"[605, 889]",,,00:00:00,0.0490270107984542,2.664511456437733e-05
LCDD,with_noise_20,log_49_1687181999,800,800,150,[],"[605, 889]",,,00:00:00,0.0270860139280557,1.4720659743508568e-05
LCDD,with_noise_10,log_49_1687181999,800,800,20,[],"[605, 889]",,,00:00:00,0.0497000813484191,2.7010913776314774e-05
LCDD,with_noise_20,log_49_1687181999,800,800,200,[],"[605, 889]",,,00:00:00,0.0554502066224813,3.013598186004421e-05
LCDD,with_noise_10,log_4_1687181921,100,100,10,"[107, 213, 343, 449, 560, 663, 769, 871, 982, 1127, 1247, 1395, 1498, 1679, 1789, 1895, 2036, 2137, 2258, 2358, 2460, 2565]","[1313, 1543]",0.1666666666666666,55.5,00:00:00,0.0410370370373129,1.5573828097651985e-05
LCDD,with_noise_10,log_4_1687181921,100,100,100,"[107, 213, 343, 449, 560, 663, 769, 871, 982, 1127, 1247, 1395, 1498, 1679, 1789, 1895, 2036, 2137, 2258, 2358, 2460, 2565]","[1313, 1543]",0.1666666666666666,55.5,00:00:00,0.041121874935925,1.5606024643614802e-05
LCDD,without_noise,log_4_1687181921,100,100,20,[1312],"[1313, 1543]",0.6666666666666666,1.0,00:00:00,0.0614109197631478,2.330585190252289e-05
LCDD,with_noise_10,log_4_1687181921,100,100,200,"[107, 213, 343, 449, 560, 663, 769, 871, 982, 1127, 1247, 1395, 1498, 1679, 1789, 1895, 2036, 2137, 2258, 2358, 2460, 2565]","[1313, 1543]",0.1666666666666666,55.5,00:00:00,0.0210307082161307,7.981293440656824e-06
LCDD,with_noise_20,log_4_1687181921,100,100,5,[],"[1313, 1543]",,,00:00:00,0.0899754138663411,3.4146267121951086e-05
LCDD,with_noise_20,log_4_1687181921,100,100,50,[],"[1313, 1543]",,,00:00:00,0.0909483702853322,3.4515510544718105e-05
LCDD,with_noise_20,log_4_1687181921,1200,1200,10,[],"[1313, 1543]",,,00:00:00,0.0509870564565062,1.934992654895873e-05
LCDD,with_noise_20,log_4_1687181921,1200,1200,100,[],"[1313, 1543]",,,00:00:00,0.0522853396832942,1.984263365589916e-05
LCDD,without_noise,log_4_1687181921,1200,1200,150,[1312],"[1313, 1543]",0.6666666666666666,1.0,00:00:00,0.0352381858974695,1.3373125577787297e-05
LCDD,with_noise_20,log_4_1687181921,1200,1200,5,[],"[1313, 1543]",,,00:00:00,0.0592503743246197,2.2485910559627995e-05
LCDD,with_noise_20,log_4_1687181921,200,200,10,[],"[1313, 1543]",,,00:00:00,0.0842918790876865,3.1989327927015764e-05
LCDD,with_noise_20,log_4_1687181921,200,200,100,[],"[1313, 1543]",,,00:00:00,0.0475574936717748,1.8048384695170725e-05
LCDD,with_noise_10,log_4_1687181921,200,200,150,"[232, 459]","[1313, 1543]",,,00:00:00,0.0756514845415949,2.871024081274952e-05
LCDD,with_noise_10,log_4_1687181921,200,200,20,"[232, 459]","[1313, 1543]",,,00:00:00,0.0697620445862412,2.6475159235765175e-05
LCDD,with_noise_10,log_4_1687181921,200,200,200,"[232, 459]","[1313, 1543]",,,00:00:00,0.0721703013405203,2.7389108668129177e-05
LCDD,with_noise_10,log_4_1687181921,200,200,50,"[232, 459]","[1313, 1543]",,,00:00:00,0.079591205343604,3.020539102224064e-05
LCDD,with_noise_20,log_4_1687181921,300,300,10,[],"[1313, 1543]",,,00:00:00,0.0917810443788766,3.4831515893311834e-05
LCDD,without_noise,log_4_1687181921,300,300,150,"[1312, 1612]","[1313, 1543]",1.0,35.0,00:00:00,0.0490617686882615,1.8619267054368693e-05
LCDD,with_noise_20,log_4_1687181921,300,300,20,[],"[1313, 1543]",,,00:00:00,0.0842899782583117,3.1988606549643925e-05
LCDD,with_noise_20,log_4_1687181921,300,300,200,[],"[1313, 1543]",,,00:00:00,0.0962843326851725,3.654054371353797e-05
LCDD,without_noise,log_4_1687181921,300,300,5,"[1312, 1612]","[1313, 1543]",1.0,35.0,00:00:00,0.0511751975864172,1.942132735727408e-05
LCDD,with_noise_20,log_4_1687181921,400,400,10,[],"[1313, 1543]",,,00:00:00,0.090047794394195,3.417373601297726e-05
LCDD,with_noise_20,log_4_1687181921,400,400,100,[],"[1313, 1543]",,,00:00:00,0.0798406871035695,3.030007100704725e-05
LCDD,with_noise_10,log_4_1687181921,400,400,150,[],"[1313, 1543]",,,00:00:00,0.0781165603548288,2.964575345534301e-05
LCDD,with_noise_20,log_4_1687181921,400,400,20,[],"[1313, 1543]",,,00:00:00,0.0443265913054347,1.6822235789538786e-05
LCDD,with_noise_10,log_4_1687181921,400,400,200,[],"[1313, 1543]",,,00:00:00,0.0761602977290749,2.8903338796612886e-05
LCDD,without_noise,log_4_1687181921,600,600,150,"[1312, 1912]","[1313, 1543]",0.5,1.0,00:00:00,0.0409816140308976,1.555279469863287e-05
LCDD,without_noise,log_4_1687181921,600,600,5,"[1312, 1912]","[1313, 1543]",0.5,1.0,00:00:00,0.21202561724931,8.046512988588615e-05
LCDD,with_noise_10,log_4_1687181921,600,600,50,[],"[1313, 1543]",,,00:00:00,0.0714133530855178,2.7101841778185155e-05
LCDD,with_noise_20,log_4_1687181921,800,800,100,[],"[1313, 1543]",,,00:00:00,0.0685357665643096,2.6009778582280683e-05
LCDD,without_noise,log_4_1687181921,800,800,20,[1312],"[1313, 1543]",0.6666666666666666,1.0,00:00:00,0.0383585784584283,1.4557335278340942e-05
LCDD,without_noise,log_4_1687181921,800,800,200,[1312],"[1313, 1543]",0.6666666666666666,1.0,00:00:00,0.0188780194148421,7.164333743773104e-06
LCDD,with_noise_10,log_4_1687181921,800,800,5,[],"[1313, 1543]",,,00:00:00,0.0646833637729287,2.454776613773386e-05
LCDD,with_noise_20,log_50_1687182000,100,100,10,"[101, 203, 304, 408, 510, 613, 713, 814, 914, 1016, 1119, 1219, 1319, 1420, 1520, 1621, 1721, 1823, 1924, 2025, 2125, 2227, 2332, 2433, 2534, 2635, 2736, 2837, 2938, 3044, 3145, 3246, 3346, 3446, 3546, 3648, 3761, 3861, 3962, 4070, 4174, 4275, 4382, 4483, 4584, 4684, 4786, 4889, 4990, 5094, 5194]","[1406, 1636, 2269, 2506, 3766]",0.1785714285714285,20.8,00:00:00,0.1839221725240349,3.5052824952169804e-05
LCDD,without_noise,log_50_1687182000,100,100,150,"[298, 507, 607, 718, 818, 1056, 1170, 1337, 1437, 1585, 1707, 1834, 1966, 2107, 2207, 2309, 2421, 2545, 2702, 2810, 2911, 3026, 3193, 3337, 3463, 3573, 3731, 3855, 3955, 4063, 4182, 4319, 4424, 4558, 4658, 4762, 4943, 5056, 5196]","[1406, 1636, 2269, 2506, 3766]",0.2272727272727272,39.2,00:00:00,0.1745606502518057,3.326865832891286e-05
LCDD,with_noise_20,log_50_1687182000,100,100,20,"[101, 203, 304, 408, 510, 613, 713, 814, 914, 1016, 1119, 1219, 1319, 1420, 1520, 1621, 1721, 1823, 1924, 2025, 2125, 2227, 2332, 2433, 2534, 2635, 2736, 2837, 2938, 3044, 3145, 3246, 3346, 3446, 3546, 3648, 3761, 3861, 3962, 4070, 4174, 4275, 4382, 4483, 4584, 4684, 4786, 4889, 4990, 5094, 5194]","[1406, 1636, 2269, 2506, 3766]",0.1785714285714285,20.8,00:00:00,0.2178942449390888,4.152739564305104e-05
LCDD,with_noise_10,log_50_1687182000,100,100,200,"[105, 205, 305, 407, 507, 614, 714, 817, 923, 1023, 1125, 1227, 1330, 1437, 1549, 1661, 1766, 1877, 1982, 2084, 2187, 2294, 2395, 2495, 2598, 2702, 2802, 2908, 3025, 3128, 3242, 3344, 3453, 3559, 3659, 3765, 3865, 3967, 4074, 4175, 4275, 4375, 4475, 4575, 4675, 4782, 4882, 4983, 5095, 5196]","[1406, 1636, 2269, 2506, 3766]",0.1818181818181818,18.6,00:00:00,0.1753239221870899,3.341412658416046e-05
LCDD,with_noise_20,log_50_1687182000,100,100,50,"[101, 203, 304, 408, 510, 613, 713, 814, 914, 1016, 1119, 1219, 1319, 1420, 1520, 1621, 1721, 1823, 1924, 2025, 2125, 2227, 2332, 2433, 2534, 2635, 2736, 2837, 2938, 3044, 3145, 3246, 3346, 3446, 3546, 3648, 3761, 3861, 3962, 4070, 4174, 4275, 4382, 4483, 4584, 4684, 4786, 4889, 4990, 5094, 5194]","[1406, 1636, 2269, 2506, 3766]",0.1785714285714285,20.8,00:00:00,0.1837875694036483,3.5027171603515986e-05
LCDD,with_noise_20,log_50_1687182000,1200,1200,10,"[1410, 2880, 4786]","[1406, 1636, 2269, 2506, 3766]",0.25,4.0,00:00:00,0.1951966900378465,3.720157995766087e-05
LCDD,without_noise,log_50_1687182000,1200,1200,100,"[1406, 2810, 4010]","[1406, 1636, 2269, 2506, 3766]",0.25,0.0,00:00:00,0.3443935681134462,6.563628132522321e-05
LCDD,with_noise_20,log_50_1687182000,1200,1200,150,"[1410, 2880, 4786]","[1406, 1636, 2269, 2506, 3766]",0.25,4.0,00:00:00,0.196353156119585,3.742198515715362e-05
LCDD,with_noise_20,log_50_1687182000,1200,1200,20,"[1410, 2880, 4786]","[1406, 1636, 2269, 2506, 3766]",0.25,4.0,00:00:00,0.1870005587115883,3.563951948000541e-05
LCDD,with_noise_10,log_50_1687182000,1200,1200,200,"[1322, 2565, 3792, 5174]","[1406, 1636, 2269, 2506, 3766]",0.6666666666666665,56.333333333333336,00:00:00,0.3747876491397619,7.142894018291632e-05
LCDD,without_noise,log_50_1687182000,200,200,10,"[298, 507, 756, 1056, 1260, 1585, 1785, 2109, 2309, 2513, 2783, 3026, 3226, 3463, 3731, 3955, 4182, 4414, 4619, 4944]","[1406, 1636, 2269, 2506, 3766]",0.4,55.8,00:00:00,0.1774514839053154,3.381960813899665e-05
LCDD,without_noise,log_50_1687182000,200,200,150,"[298, 507, 756, 1056, 1260, 1585, 1785, 2109, 2309, 2513, 2783, 3026, 3226, 3463, 3731, 3955, 4182, 4414, 4619, 4944]","[1406, 1636, 2269, 2506, 3766]",0.4,55.8,00:00:00,0.1984954345971346,3.7830271506982006e-05
LCDD,with_noise_20,log_50_1687182000,200,200,20,"[211, 421, 627, 828, 1030, 1246, 1446, 1647, 1847, 2049, 2255, 2455, 2655, 2855, 3058, 3265, 3465, 3670, 3872, 4093, 4293, 4503, 4708, 4910, 5111]","[1406, 1636, 2269, 2506, 3766]",0.3333333333333333,42.4,00:00:00,0.1871544411405921,3.566884717754757e-05
LCDD,without_noise,log_50_1687182000,200,200,200,"[298, 507, 756, 1056, 1260, 1585, 1785, 2109, 2309, 2513, 2783, 3026, 3226, 3463, 3731, 3955, 4182, 4414, 4619, 4944]","[1406, 1636, 2269, 2506, 3766]",0.4,55.8,00:00:00,0.2220909567549824,4.232722636839765e-05
LCDD,with_noise_10,log_50_1687182000,200,200,5,"[213, 418, 636, 838, 1047, 1248, 1451, 1661, 1877, 2079, 2294, 2499, 2702, 2908, 3109, 3311, 3513, 3715, 3925, 4129, 4353, 4557, 4762, 4963, 5165]","[1406, 1636, 2269, 2506, 3766]",0.3333333333333333,30.6,00:00:00,0.1847151303663849,3.5203950898872685e-05
LCDD,without_noise,log_50_1687182000,300,300,10,"[305, 605, 1056, 1376, 1707, 2109, 2421, 2810, 3194, 3576, 3882, 4182, 4619, 4944]","[1406, 1636, 2269, 2506, 3766]",0.5263157894736842,92.4,00:00:00,0.1726940274238586,3.2912907837594554e-05
LCDD,without_noise,log_50_1687182000,300,300,100,"[305, 605, 1056, 1376, 1707, 2109, 2421, 2810, 3194, 3576, 3882, 4182, 4619, 4944]","[1406, 1636, 2269, 2506, 3766]",0.5263157894736842,92.4,00:00:00,0.1731037059798836,3.2990986464624295e-05
LCDD,with_noise_10,log_50_1687182000,300,300,150,"[301, 605, 910, 1212, 1533, 1838, 2144, 2451, 2754, 3054, 3355, 3658, 3958, 4259, 4565, 4896, 5203]","[1406, 1636, 2269, 2506, 3766]",0.4545454545454545,117.0,00:00:00,0.1780040692538023,3.392492267082186e-05
LCDD,with_noise_10,log_50_1687182000,300,300,200,"[301, 605, 910, 1212, 1533, 1838, 2144, 2451, 2754, 3054, 3355, 3658, 3958, 4259, 4565, 4896, 5203]","[1406, 1636, 2269, 2506, 3766]",0.4545454545454545,117.0,00:00:00,0.2118936432525515,4.038377039309159e-05
LCDD,with_noise_20,log_50_1687182000,300,300,5,"[305, 613, 913, 1213, 1513, 1815, 2119, 2421, 2729, 3031, 3331, 3670, 3976, 4281, 4598, 4902, 5205]","[1406, 1636, 2269, 2506, 3766]",0.4545454545454545,123.4,00:00:00,0.1876345053315162,3.576034025757886e-05
LCDD,without_noise,log_50_1687182000,400,400,10,"[507, 1170, 1585, 2109, 2513, 3026, 3576, 4037, 4762]","[1406, 1636, 2269, 2506, 3766]",0.5714285714285714,102.0,00:00:00,0.1728566568344831,3.294390257947077e-05
LCDD,with_noise_10,log_50_1687182000,400,400,100,"[412, 818, 1227, 1639, 2039, 2473, 2879, 3295, 3715, 4129, 4531, 4932]","[1406, 1636, 2269, 2506, 3766]",0.4705882352941176,66.5,00:00:00,0.1883646501228213,3.5899494972902864e-05
LCDD,with_noise_10,log_50_1687182000,400,400,150,"[412, 818, 1227, 1639, 2039, 2473, 2879, 3295, 3715, 4129, 4531, 4932]","[1406, 1636, 2269, 2506, 3766]",0.4705882352941176,66.5,00:00:00,0.1051341546699404,2.0037002986457112e-05
LCDD,without_noise,log_50_1687182000,400,400,200,"[507, 1170, 1585, 2109, 2513, 3026, 3576, 4037, 4762]","[1406, 1636, 2269, 2506, 3766]",0.5714285714285714,102.0,00:00:00,0.1625789003446698,3.098511536967216e-05
LCDD,with_noise_10,log_50_1687182000,400,400,5,"[412, 818, 1227, 1639, 2039, 2473, 2879, 3295, 3715, 4129, 4531, 4932]","[1406, 1636, 2269, 2506, 3766]",0.4705882352941176,66.5,00:00:00,0.1863450473174452,3.551458877786264e-05
LCDD,with_noise_20,log_50_1687182000,400,400,50,"[426, 826, 1260, 1665, 2094, 2498, 2910, 3325, 3731, 4151, 4598, 5000]","[1406, 1636, 2269, 2506, 3766]",0.5882352941176471,78.6,00:00:00,0.0984689239412546,1.876670934653223e-05
LCDD,with_noise_10,log_50_1687182000,600,600,10,"[661, 1267, 1909, 2511, 3178, 3781, 4455, 5068]","[1406, 1636, 2269, 2506, 3766]",0.4615384615384615,53.0,00:00:00,0.1984825870022177,3.782782294686826e-05
LCDD,with_noise_20,log_50_1687182000,600,600,100,"[613, 1215, 1815, 2426, 3047, 3761, 4373, 4975]","[1406, 1636, 2269, 2506, 3766]",0.6153846153846154,113.75,00:00:00,0.1962516875937581,3.7402646768393005e-05
LCDD,without_noise,log_50_1687182000,600,600,150,"[1406, 2109, 2810, 3731, 4331]","[1406, 1636, 2269, 2506, 3766]",0.6,65.0,00:00:00,0.1879229480400681,3.5815313138949526e-05
LCDD,with_noise_10,log_50_1687182000,600,600,20,"[661, 1267, 1909, 2511, 3178, 3781, 4455, 5068]","[1406, 1636, 2269, 2506, 3766]",0.4615384615384615,53.0,00:00:00,0.2006635703146457,3.824348586137713e-05
LCDD,without_noise,log_50_1687182000,600,600,200,"[1406, 2109, 2810, 3731, 4331]","[1406, 1636, 2269, 2506, 3766]",0.6,65.0,00:00:00,0.1894515035673976,3.610663304124216e-05
LCDD,with_noise_10,log_50_1687182000,600,600,5,"[661, 1267, 1909, 2511, 3178, 3781, 4455, 5068]","[1406, 1636, 2269, 2506, 3766]",0.4615384615384615,53.0,00:00:00,0.1632754737511277,3.111787187938398e-05
LCDD,with_noise_10,log_50_1687182000,600,600,50,"[661, 1267, 1909, 2511, 3178, 3781, 4455, 5068]","[1406, 1636, 2269, 2506, 3766]",0.4615384615384615,53.0,00:00:00,0.1779193552210927,3.390877743874456e-05
LCDD,without_noise,log_50_1687182000,800,800,100,"[1406, 2309, 3765]","[1406, 1636, 2269, 2506, 3766]",0.7499999999999999,13.666666666666666,00:00:00,0.1946934042498469,3.7105661187315976e-05
LCDD,with_noise_10,log_50_1687182000,800,800,150,"[802, 1603, 2420, 3222, 4024, 4836]","[1406, 1636, 2269, 2506, 3766]",0.3636363636363636,59.5,00:00:00,0.1779453372582793,3.391372922780242e-05
LCDD,without_noise,log_50_1687182000,800,800,20,"[1406, 2309, 3765]","[1406, 1636, 2269, 2506, 3766]",0.7499999999999999,13.666666666666666,00:00:00,0.1816716222092509,3.462390360382141e-05
LCDD,with_noise_20,log_50_1687182000,800,800,200,"[823, 1624, 2437, 3242, 4217, 5053]","[1406, 1636, 2269, 2506, 3766]",0.3636363636363636,40.5,00:00:00,0.1907507348805666,3.6354247166107606e-05
LCDD,without_noise,log_51_1687182003,100,100,10,"[111, 211, 322, 425, 564, 686, 787, 888, 1010, 1114, 1301, 1411, 1536, 1661, 1782, 1905, 2010, 2120, 2222, 2326]",[882],0.0952380952380952,6.0,00:00:00,0.0470098769292235,1.982702527592726e-05
LCDD,without_noise,log_51_1687182003,100,100,100,"[111, 211, 322, 425, 564, 686, 787, 888, 1010, 1114, 1301, 1411, 1536, 1661, 1782, 1905, 2010, 2120, 2222, 2326]",[882],0.0952380952380952,6.0,00:00:00,0.1816789610311389,7.66254580477178e-05
LCDD,without_noise,log_51_1687182003,100,100,150,"[111, 211, 322, 425, 564, 686, 787, 888, 1010, 1114, 1301, 1411, 1536, 1661, 1782, 1905, 2010, 2120, 2222, 2326]",[882],0.0952380952380952,6.0,00:00:00,0.0448272610083222,1.8906478704480063e-05
LCDD,with_noise_10,log_51_1687182003,100,100,20,"[103, 207, 311, 413, 523, 625, 729, 830, 930, 1033, 1135, 1235, 1338, 1438, 1549, 1654, 1757, 1857, 1958, 2059, 2164, 2266, 2366]",[882],0.0833333333333333,48.0,00:00:00,0.0516834184527397,2.179815202561776e-05
LCDD,without_noise,log_51_1687182003,100,100,200,"[111, 211, 322, 425, 564, 686, 787, 888, 1010, 1114, 1301, 1411, 1536, 1661, 1782, 1905, 2010, 2120, 2222, 2326]",[882],0.0952380952380952,6.0,00:00:00,0.0433569233864545,1.828634474333808e-05
LCDD,without_noise,log_51_1687182003,100,100,5,"[111, 211, 322, 425, 564, 686, 787, 888, 1010, 1114, 1301, 1411, 1536, 1661, 1782, 1905, 2010, 2120, 2222, 2326]",[882],0.0952380952380952,6.0,00:00:00,0.0445799026638269,1.880215211464654e-05
LCDD,without_noise,log_51_1687182003,100,100,50,"[111, 211, 322, 425, 564, 686, 787, 888, 1010, 1114, 1301, 1411, 1536, 1661, 1782, 1905, 2010, 2120, 2222, 2326]",[882],0.0952380952380952,6.0,00:00:00,0.0251245182007551,1.0596591396353907e-05
LCDD,without_noise,log_51_1687182003,1200,1200,10,[1301],[882],,,00:00:00,0.0474134543910622,1.999723930453912e-05
LCDD,with_noise_20,log_51_1687182003,1200,1200,150,[1408],[882],,,00:00:00,0.0540727917104959,2.2805901185363115e-05
LCDD,with_noise_20,log_51_1687182003,1200,1200,20,[1408],[882],,,00:00:00,0.0546471150591969,2.304812950619863e-05
LCDD,without_noise,log_51_1687182003,1200,1200,200,[1301],[882],,,00:00:00,0.0475457068532705,2.005301849568559e-05
LCDD,with_noise_10,log_51_1687182003,1200,1200,5,[1440],[882],,,00:00:00,0.0506425350904464,2.135914596813432e-05
LCDD,with_noise_10,log_51_1687182003,1200,1200,50,[1440],[882],,,00:00:00,0.2013511760160327,8.49224698507097e-05
LCDD,with_noise_10,log_51_1687182003,200,200,10,"[200, 400, 608, 810, 1017, 1220, 1432, 1637, 1839, 2040, 2241]",[882],0.1666666666666666,72.0,00:00:00,0.0511544356122612,2.1575046652155757e-05
LCDD,with_noise_10,log_51_1687182003,200,200,150,"[200, 400, 608, 810, 1017, 1220, 1432, 1637, 1839, 2040, 2241]",[882],0.1666666666666666,72.0,00:00:00,0.0504183387383818,2.126458824900121e-05
LCDD,with_noise_20,log_51_1687182003,200,200,20,"[200, 402, 614, 817, 1017, 1217, 1417, 1623, 1823, 2023, 2227]",[882],0.1666666666666666,65.0,00:00:00,0.0293555296957492,1.2381075367249804e-05
LCDD,with_noise_10,log_51_1687182003,200,200,200,"[200, 400, 608, 810, 1017, 1220, 1432, 1637, 1839, 2040, 2241]",[882],0.1666666666666666,72.0,00:00:00,0.0493787936866283,2.0826146641344724e-05
LCDD,without_noise,log_51_1687182003,200,200,5,"[226, 485, 686, 892, 1159, 1371, 1580, 1782, 2010, 2290]",[882],0.1818181818181818,10.0,00:00:00,0.0474619474261999,2.001769187102485e-05
LCDD,with_noise_20,log_51_1687182003,200,200,50,"[200, 402, 614, 817, 1017, 1217, 1417, 1623, 1823, 2023, 2227]",[882],0.1666666666666666,65.0,00:00:00,0.0284861857071518,1.201441826535297e-05
LCDD,with_noise_20,log_51_1687182003,300,300,100,"[306, 614, 925, 1231, 1547, 1862, 2167]",[882],0.25,43.0,00:00:00,0.0558416619896888,2.3551945166465156e-05
LCDD,without_noise,log_51_1687182003,300,300,20,"[485, 883, 1208, 1624, 2037]",[882],0.3333333333333333,1.0,00:00:00,0.0504997968673706,2.1298944271349892e-05
LCDD,with_noise_10,log_51_1687182003,300,300,200,"[311, 611, 912, 1220, 1525, 1839, 2152]",[882],0.25,30.0,00:00:00,0.0263649802654981,1.111977235997392e-05
LCDD,with_noise_20,log_51_1687182003,300,300,5,"[306, 614, 925, 1231, 1547, 1862, 2167]",[882],0.25,43.0,00:00:00,0.0528494007885456,2.2289920197615188e-05
LCDD,with_noise_10,log_51_1687182003,300,300,50,"[311, 611, 912, 1220, 1525, 1839, 2152]",[882],0.25,30.0,00:00:00,0.0486726881936192,2.05283374920368e-05
LCDD,without_noise,log_51_1687182003,400,400,10,"[485, 885, 1301, 1736, 2290]",[882],0.3333333333333333,3.0,00:00:00,0.0465088104829192,1.9615694003761795e-05
LCDD,without_noise,log_51_1687182003,400,400,100,"[485, 885, 1301, 1736, 2290]",[882],0.3333333333333333,3.0,00:00:00,0.04562449734658,1.924272346966682e-05
LCDD,without_noise,log_51_1687182003,400,400,150,"[485, 885, 1301, 1736, 2290]",[882],0.3333333333333333,3.0,00:00:00,0.0425935359671711,1.796437619872256e-05
LCDD,without_noise,log_51_1687182003,400,400,200,"[485, 885, 1301, 1736, 2290]",[882],0.3333333333333333,3.0,00:00:00,0.0471172127872705,1.987229556612001e-05
LCDD,with_noise_10,log_51_1687182003,400,400,5,"[400, 810, 1211, 1628, 2033]",[882],0.3333333333333333,72.0,00:00:00,0.0453588292002677,1.9130674483453303e-05
LCDD,without_noise,log_51_1687182003,400,400,50,"[485, 885, 1301, 1736, 2290]",[882],0.3333333333333333,3.0,00:00:00,0.0465759234502911,1.9643999768153168e-05
LCDD,without_noise,log_51_1687182003,600,600,10,[883],[882],1.0,1.0,00:00:00,0.0524876061826944,2.2137328630406764e-05
LCDD,with_noise_20,log_51_1687182003,600,600,100,"[614, 1354, 1972]",[882],,,00:00:00,0.0519242174923419,2.189971214354365e-05
LCDD,without_noise,log_51_1687182003,600,600,150,[883],[882],1.0,1.0,00:00:00,0.0534023158252239,2.252311928520621e-05
LCDD,without_noise,log_51_1687182003,600,600,20,[883],[882],1.0,1.0,00:00:00,0.0508094057440757,2.1429525830483245e-05
LCDD,without_noise,log_51_1687182003,600,600,200,[883],[882],1.0,1.0,00:00:00,0.0288604106754064,1.217225249911702e-05
LCDD,with_noise_10,log_51_1687182003,600,600,5,"[662, 1276, 1877]",[882],,,00:00:00,0.0536497980356216,2.262749811709053e-05
LCDD,with_noise_10,log_51_1687182003,800,800,150,"[828, 1637]",[882],0.6666666666666666,54.0,00:00:00,0.025633537210524,1.0811276765299064e-05
LCDD,with_noise_20,log_51_1687182003,800,800,20,"[807, 1666]",[882],0.6666666666666666,75.0,00:00:00,0.0512540144845843,2.1617045333017437e-05
LCDD,with_noise_20,log_51_1687182003,800,800,200,"[807, 1666]",[882],0.6666666666666666,75.0,00:00:00,0.054136979393661,2.283297317320161e-05
LCDD,with_noise_10,log_51_1687182003,800,800,5,"[828, 1637]",[882],0.6666666666666666,54.0,00:00:00,0.0498858597129583,2.104000831419584e-05
LCDD,with_noise_20,log_52_1687182004,100,100,10,"[103, 216, 401, 509, 615, 740, 869, 969, 1085, 1221, 1375, 1475, 1605, 1705, 1805, 1909, 2009, 2112, 2219, 2322, 2439, 2564, 2698, 2840]","[1221, 1560]",0.1538461538461538,22.5,00:00:00,0.0385101083666086,1.3085323943801772e-05
LCDD,without_noise,log_52_1687182004,100,100,100,"[1220, 1324, 1425, 1525, 1626]","[1221, 1560]",0.5714285714285715,18.0,00:00:00,0.0247472543269395,8.408852982310425e-06
LCDD,without_noise,log_52_1687182004,100,100,150,"[1220, 1324, 1425, 1525, 1626]","[1221, 1560]",0.5714285714285715,18.0,00:00:00,0.0485238237306475,1.6487877584317895e-05
LCDD,with_noise_20,log_52_1687182004,100,100,20,"[103, 216, 401, 509, 615, 740, 869, 969, 1085, 1221, 1375, 1475, 1605, 1705, 1805, 1909, 2009, 2112, 2219, 2322, 2439, 2564, 2698, 2840]","[1221, 1560]",0.1538461538461538,22.5,00:00:00,0.0417388770729303,1.418242510123355e-05
LCDD,with_noise_20,log_52_1687182004,100,100,200,"[103, 216, 401, 509, 615, 740, 869, 969, 1085, 1221, 1375, 1475, 1605, 1705, 1805, 1909, 2009, 2112, 2219, 2322, 2439, 2564, 2698, 2840]","[1221, 1560]",0.1538461538461538,22.5,00:00:00,0.0475991060957312,1.617366839814178e-05
